refperiodid,freqcode,typecode,refyear,refmonth,reporteriso,reporterdesc,partneriso,partnerdesc,classificationcode,aggrlevel,isleaf,moscode,motcode,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
20080101,A,C,2008,52,SAU,Saudi Arabia,DEU,Germany,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,209260528.0,209260528.0,True
20080101,A,C,2008,52,NLD,Netherlands,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2584455975.0,0.0,2584455975.0,True
20080101,A,C,2008,52,NLD,Netherlands,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1607061264.0,1607061264.0,True
20080101,A,C,2008,52,NGA,Nigeria,HKG,"China, Hong Kong SAR",H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,603826786.0,0.0,603826786.0,True
20080101,A,C,2008,52,NGA,Nigeria,HKG,"China, Hong Kong SAR",H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,227009488.0,227009488.0,True
20080101,A,C,2008,52,RUS,Russian Federation,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,56330727.0,0.0,56330727.0,True
20080101,A,C,2008,52,RUS,Russian Federation,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,366068798.0,366068798.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,HKG,"China, Hong Kong SAR",H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,52786733.0,0.0,52786733.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,HKG,"China, Hong Kong SAR",H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,285059290.0,285059290.0,True
20080101,A,C,2008,52,NLD,Netherlands,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,11731991386.0,0.0,11731991386.0,True
20080101,A,C,2008,52,NLD,Netherlands,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,28894468858.0,28894468858.0,True
20080101,A,C,2008,52,NGA,Nigeria,DEU,Germany,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1265555971.0,1265555971.0,True
20080101,A,C,2008,52,NGA,Nigeria,CHN,China,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4292323788.0,0.0,4292323788.0,True
20080101,A,C,2008,52,NLD,Netherlands,CHN,China,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5676591072.0,5676591072.0,True
20080101,A,C,2008,52,NLD,Netherlands,CHN,China,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,36833042987.0,0.0,36833042987.0,True
20080101,A,C,2008,52,NLD,Netherlands,AUS,Australia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2045359944.0,2045359944.0,True
20080101,A,C,2008,52,NGA,Nigeria,AUS,Australia,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,138799618.0,0.0,138799618.0,True
20080101,A,C,2008,52,NGA,Nigeria,AUS,Australia,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4554933.0,4554933.0,True
20080101,A,C,2008,52,RUS,Russian Federation,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1025162181.0,0.0,1025162181.0,True
20080101,A,C,2008,52,RUS,Russian Federation,AUS,Australia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,82042909.0,82042909.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2457288672.0,0.0,2457288672.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,AUS,Australia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,388358352.0,388358352.0,True
20080101,A,C,2008,52,NLD,Netherlands,BEL,Belgium,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,49942595662.0,0.0,49942595662.0,True
20080101,A,C,2008,52,NLD,Netherlands,BEL,Belgium,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,63312896847.0,63312896847.0,True
20080101,A,C,2008,52,NGA,Nigeria,BEL,Belgium,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1593519882.0,0.0,1593519882.0,True
20080101,A,C,2008,52,NGA,Nigeria,BEL,Belgium,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,843139538.0,843139538.0,True
20080101,A,C,2008,52,RUS,Russian Federation,BEL,Belgium,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4058249944.0,0.0,4058249944.0,True
20080101,A,C,2008,52,RUS,Russian Federation,BEL,Belgium,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4618511502.0,4618511502.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,BEL,Belgium,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1062753595.0,0.0,1062753595.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,BEL,Belgium,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1097639239.0,1097639239.0,True
20080101,A,C,2008,52,NLD,Netherlands,BRA,Brazil,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7152683371.0,0.0,7152683371.0,True
20080101,A,C,2008,52,NLD,Netherlands,BRA,Brazil,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1814460277.0,1814460277.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,CAN,Canada,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,13726684.0,13726684.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,CAN,Canada,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1762907004.0,0.0,1762907004.0,True
20080101,A,C,2008,52,RUS,Russian Federation,CAN,Canada,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,939836078.0,939836078.0,True
20080101,A,C,2008,52,RUS,Russian Federation,CAN,Canada,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1630472502.0,0.0,1630472502.0,True
20080101,A,C,2008,52,NGA,Nigeria,CAN,Canada,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1504008528.0,1504008528.0,True
20080101,A,C,2008,52,NGA,Nigeria,CAN,Canada,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,24791251.0,0.0,24791251.0,True
20080101,A,C,2008,52,NGA,Nigeria,ITA,Italy,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,729880469.0,0.0,729880469.0,True
20080101,A,C,2008,52,NLD,Netherlands,CAN,Canada,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2542423518.0,2542423518.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,BRA,Brazil,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,52268332.0,52268332.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,BRA,Brazil,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2876454529.0,0.0,2876454529.0,True
20080101,A,C,2008,52,RUS,Russian Federation,BRA,Brazil,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2040699228.0,2040699228.0,True
20080101,A,C,2008,52,RUS,Russian Federation,BRA,Brazil,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4670669650.0,0.0,4670669650.0,True
20080101,A,C,2008,52,NGA,Nigeria,BRA,Brazil,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5308027458.0,5308027458.0,True
20080101,A,C,2008,52,NGA,Nigeria,BRA,Brazil,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,493706647.0,0.0,493706647.0,True
20080101,A,C,2008,52,NLD,Netherlands,CAN,Canada,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2266269773.0,0.0,2266269773.0,True
20080101,A,C,2008,52,NGA,Nigeria,ITA,Italy,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2687781986.0,2687781986.0,True
20080101,A,C,2008,52,RUS,Russian Federation,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10995286122.0,0.0,10995286122.0,True
20080101,A,C,2008,52,RUS,Russian Federation,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,41955811385.0,41955811385.0,True
20080101,A,C,2008,52,RUS,Russian Federation,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,282395061.0,282395061.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,383734.0,0.0,383734.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,75247294.0,75247294.0,True
20080101,A,C,2008,52,NLD,Netherlands,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,19208015216.0,0.0,19208015216.0,True
20080101,A,C,2008,52,NLD,Netherlands,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9665094610.0,9665094610.0,True
20080101,A,C,2008,52,NGA,Nigeria,RUS,Russian Federation,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,114285096.0,0.0,114285096.0,True
20080101,A,C,2008,52,NGA,Nigeria,RUS,Russian Federation,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4898334.0,4898334.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1073140808.0,0.0,1073140808.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,RUS,Russian Federation,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,12216015.0,12216015.0,True
20080101,A,C,2008,52,NLD,Netherlands,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5096799509.0,0.0,5096799509.0,True
20080101,A,C,2008,52,NLD,Netherlands,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2309955963.0,2309955963.0,True
20080101,A,C,2008,52,NGA,Nigeria,SAU,Saudi Arabia,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,57853883.0,0.0,57853883.0,True
20080101,A,C,2008,52,NGA,Nigeria,SAU,Saudi Arabia,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2404466.0,2404466.0,True
20080101,A,C,2008,52,RUS,Russian Federation,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,22763072.0,0.0,22763072.0,True
20080101,A,C,2008,52,RUS,Russian Federation,SAU,Saudi Arabia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,465991397.0,465991397.0,True
20080101,A,C,2008,52,NLD,Netherlands,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3402739160.0,0.0,3402739160.0,True
20080101,A,C,2008,52,NLD,Netherlands,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2306177704.0,2306177704.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1392421741.0,1392421741.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,746311066.0,0.0,746311066.0,True
20080101,A,C,2008,52,RUS,Russian Federation,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1180314616.0,1180314616.0,True
20080101,A,C,2008,52,RUS,Russian Federation,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,464987652.0,0.0,464987652.0,True
20080101,A,C,2008,52,NGA,Nigeria,SGP,Singapore,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,84905012.0,84905012.0,True
20080101,A,C,2008,52,NGA,Nigeria,SGP,Singapore,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,321917315.0,0.0,321917315.0,True
20080101,A,C,2008,52,RUS,Russian Federation,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6700796.0,0.0,6700796.0,True
20080101,A,C,2008,52,NLD,Netherlands,SGP,Singapore,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2796591012.0,2796591012.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1344855814.0,1344855814.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4710304555.0,0.0,4710304555.0,True
20080101,A,C,2008,52,RUS,Russian Federation,IND,India,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5231012021.0,5231012021.0,True
20080101,A,C,2008,52,RUS,Russian Federation,IND,India,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1714050899.0,0.0,1714050899.0,True
20080101,A,C,2008,52,NGA,Nigeria,IND,India,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7871535223.0,7871535223.0,True
20080101,A,C,2008,52,NGA,Nigeria,IND,India,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1023983728.0,0.0,1023983728.0,True
20080101,A,C,2008,52,NLD,Netherlands,SGP,Singapore,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3783149234.0,0.0,3783149234.0,True
20080101,A,C,2008,52,NLD,Netherlands,ZAF,South Africa,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2096064357.0,2096064357.0,True
20080101,A,C,2008,52,NLD,Netherlands,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4510800697.0,4510800697.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,615538369.0,615538369.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,ITA,Italy,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4527440859.0,0.0,4527440859.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,ITA,Italy,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,466762983.0,466762983.0,True
20080101,A,C,2008,52,NLD,Netherlands,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,13986401064.0,0.0,13986401064.0,True
20080101,A,C,2008,52,NLD,Netherlands,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4339436609.0,4339436609.0,True
20080101,A,C,2008,52,NGA,Nigeria,JPN,Japan,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,759554728.0,0.0,759554728.0,True
20080101,A,C,2008,52,NGA,Nigeria,JPN,Japan,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,294829030.0,294829030.0,True
20080101,A,C,2008,52,RUS,Russian Federation,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,18589772248.0,0.0,18589772248.0,True
20080101,A,C,2008,52,RUS,Russian Federation,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10429042541.0,10429042541.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,JPN,Japan,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9346545817.0,0.0,9346545817.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,JPN,Japan,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,357527114.0,357527114.0,True
20080101,A,C,2008,52,NLD,Netherlands,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3078666378.0,0.0,3078666378.0,True
20080101,A,C,2008,52,NLD,Netherlands,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3633776001.0,3633776001.0,True
20080101,A,C,2008,52,NGA,Nigeria,KOR,Rep. of Korea,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,750781311.0,0.0,750781311.0,True
20080101,A,C,2008,52,NGA,Nigeria,KOR,Rep. of Korea,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,199643114.0,199643114.0,True
20080101,A,C,2008,52,RUS,Russian Federation,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10521138824.0,0.0,10521138824.0,True
20080101,A,C,2008,52,RUS,Russian Federation,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7787222934.0,7787222934.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,KOR,Rep. of Korea,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5078962615.0,0.0,5078962615.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1418910307.0,0.0,1418910307.0,True
20080101,A,C,2008,52,RUS,Russian Federation,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,56944281207.0,56944281207.0,True
20080101,A,C,2008,52,RUS,Russian Federation,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4814063435.0,0.0,4814063435.0,True
20080101,A,C,2008,52,NGA,Nigeria,NLD,Netherlands,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3295115263.0,3295115263.0,True
20080101,A,C,2008,52,NGA,Nigeria,NLD,Netherlands,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,445422152.0,0.0,445422152.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,33938709.0,33938709.0,True
20080101,A,C,2008,52,NLD,Netherlands,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1557023134.0,0.0,1557023134.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,415037585.0,0.0,415037585.0,True
20080101,A,C,2008,52,RUS,Russian Federation,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,618119077.0,0.0,618119077.0,True
20080101,A,C,2008,52,NGA,Nigeria,MEX,Mexico,H2,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9747181.0,9747181.0,True
20080101,A,C,2008,52,NGA,Nigeria,MEX,Mexico,H2,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10560579.0,0.0,10560579.0,True
20080101,A,C,2008,52,NLD,Netherlands,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3382563034.0,3382563034.0,True
20080101,A,C,2008,52,NLD,Netherlands,MEX,Mexico,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1785497569.0,0.0,1785497569.0,True
20080101,A,C,2008,52,SAU,Saudi Arabia,KOR,Rep. of Korea,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,677581380.0,677581380.0,True
20080101,A,C,2008,52,RUS,Russian Federation,MEX,Mexico,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,612769080.0,612769080.0,True
20080101,A,C,2008,52,NLD,Netherlands,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,932832045.0,0.0,932832045.0,True
20080101,A,C,2008,52,SGP,Singapore,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,14675126093.0,0.0,14675126093.0,True
20080101,A,C,2008,52,ZAF,South Africa,SAU,Saudi Arabia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,5522994977.0,5522994977.0,True
20080101,A,C,2008,52,CHE,Switzerland,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,13938684771.882,0.0,13938684771.882,False
20080101,A,C,2008,52,CHE,Switzerland,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,15140717103.654,15140717103.654,False
20080101,A,C,2008,52,ARE,United Arab Emirates,GBR,United Kingdom,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7624403815.0,0.0,7624403815.0,True
20080101,A,C,2008,52,ARE,United Arab Emirates,GBR,United Kingdom,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,502743179.0,502743179.0,True
20080101,A,C,2008,52,CHE,Switzerland,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,21724587830.394,0.0,21724587830.394,False
20080101,A,C,2008,52,CHE,Switzerland,USA,USA,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,19656005792.736,19656005792.736,False
20080101,A,C,2008,52,ARE,United Arab Emirates,USA,USA,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,12244200375.0,0.0,12244200375.0,True
20080101,A,C,2008,52,ARE,United Arab Emirates,USA,USA,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1230162681.0,1230162681.0,True
20080101,A,C,2008,52,GBR,United Kingdom,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8629558567.0,0.0,8629558567.0,True
20080101,A,C,2008,52,GBR,United Kingdom,AUS,Australia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7936358347.0,7936358347.0,True
20080101,A,C,2008,52,USA,USA,AUS,Australia,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10925971419.0,0.0,10925971419.0,True
20080101,A,C,2008,52,USA,USA,AUS,Australia,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,22428309672.0,22428309672.0,True
20080101,A,C,2008,52,GBR,United Kingdom,BEL,Belgium,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,30156090620.0,0.0,30156090620.0,True
20080101,A,C,2008,52,GBR,United Kingdom,BEL,Belgium,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,24459915471.0,24459915471.0,True
20080101,A,C,2008,52,CHE,Switzerland,ARE,United Arab Emirates,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4229127253.124,4229127253.124,False
20080101,A,C,2008,52,USA,USA,BEL,Belgium,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,17758479936.0,0.0,17758479936.0,True
20080101,A,C,2008,52,GBR,United Kingdom,BRA,Brazil,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5937117088.0,0.0,5937117088.0,True
20080101,A,C,2008,52,GBR,United Kingdom,BRA,Brazil,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3005541073.0,3005541073.0,True
20080101,A,C,2008,52,USA,USA,BRA,Brazil,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,32072884601.0,0.0,32072884601.0,True
20080101,A,C,2008,52,USA,USA,BRA,Brazil,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,32909857685.0,32909857685.0,True
20080101,A,C,2008,52,GBR,United Kingdom,CAN,Canada,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,14973215456.0,0.0,14973215456.0,True
20080101,A,C,2008,52,GBR,United Kingdom,CAN,Canada,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7054970312.0,7054970312.0,True
20080101,A,C,2008,52,USA,USA,CAN,Canada,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,339074076152.0,0.0,339074076152.0,True
20080101,A,C,2008,52,USA,USA,CAN,Canada,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,260890167238.0,260890167238.0,True
20080101,A,C,2008,52,GBR,United Kingdom,CHN,China,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,58220696064.0,0.0,58220696064.0,True
20080101,A,C,2008,52,GBR,United Kingdom,CHN,China,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9065641313.0,9065641313.0,True
20080101,A,C,2008,52,USA,USA,CHN,China,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,356304560710.0,0.0,356304560710.0,True
20080101,A,C,2008,52,USA,USA,CHN,China,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,71456411759.0,71456411759.0,True
20080101,A,C,2008,52,GBR,United Kingdom,FRA,France,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,45021985670.0,0.0,45021985670.0,True
20080101,A,C,2008,52,GBR,United Kingdom,FRA,France,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,35571702395.0,35571702395.0,True
20080101,A,C,2008,52,USA,USA,BEL,Belgium,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,29026394285.0,29026394285.0,True
20080101,A,C,2008,52,CHE,Switzerland,ARE,United Arab Emirates,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2284764232.343,0.0,2284764232.343,False
20080101,A,C,2008,52,ARE,United Arab Emirates,CHE,Switzerland,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2729670730.0,2729670730.0,True
20080101,A,C,2008,52,ARE,United Arab Emirates,CHE,Switzerland,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5644889900.0,0.0,5644889900.0,True
20080101,A,C,2008,52,CHE,Switzerland,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5878245254.935,5878245254.935,False
20080101,A,C,2008,52,ARE,United Arab Emirates,NLD,Netherlands,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1431899028.0,0.0,1431899028.0,True
20080101,A,C,2008,52,ARE,United Arab Emirates,NLD,Netherlands,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,310703200.0,310703200.0,True
20080101,A,C,2008,52,CHE,Switzerland,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,137266613.931,0.0,137266613.931,False
20080101,A,C,2008,52,CHE,Switzerland,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,188158336.305,188158336.305,False
20080101,A,C,2008,52,ARE,United Arab Emirates,NGA,Nigeria,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,94266483.0,0.0,94266483.0,True
20080101,A,C,2008,52,ARE,United Arab Emirates,NGA,Nigeria,H3,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,334361963.0,334361963.0,True
20080101,A,C,2008,52,CHE,Switzerland,RUS,Russian Federation,H3,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1459122885.565,0.0,1459122885.565,False
